Date,CLOSE,HIGH,LOW,OPEN,COUNT
2020-12-07,1.2108,1.2166,1.2077,1.2128,130846.0
2020-12-08,1.2101,1.2133,1.2094,1.2107,150889.0
2020-12-09,1.2081,1.2147,1.2057,1.2101,134039.0
2020-12-10,1.2136,1.2158,1.2073,1.2081,94875.0
2020-12-11,1.2111,1.2162,1.2103,1.2135,86534.0
2020-12-14,1.2143,1.2176,1.2114,1.2129,92552.0
2020-12-15,1.2151,1.2169,1.212,1.2143,121015.0
2020-12-16,1.2197,1.2211,1.2123,1.2151,141796.0
2020-12-17,1.2266,1.2273,1.2189,1.2198,118833.0
2020-12-18,1.2255,1.2272,1.2224,1.2266,103629.0
2020-12-21,1.2242,1.2252,1.2128,1.224,162422.0
2020-12-22,1.2161,1.2256,1.215,1.2242,179411.0
2020-12-23,1.2185,1.222,1.2152,1.2161,197789.0
2020-12-24,1.2186,1.2215,1.2175,1.2186,134452.0
2020-12-25,1.2204,1.2204,1.2161,1.2185,14418.0
2020-12-28,1.2214,1.225,1.2179,1.22,77766.0
2020-12-29,1.2247,1.2274,1.2206,1.2215,98533.0
2020-12-30,1.2295,1.2309,1.2244,1.2246,104536.0
2020-12-31,1.2213,1.2309,1.2207,1.2296,89059.0
2021-01-01,1.2212,1.2215,1.2208,1.2214,-1.0
2021-01-04,1.2248,1.2309,1.2221,1.2229,100680.0
2021-01-05,1.2294,1.2306,1.2244,1.2245,107741.0
2021-01-06,1.2325,1.2349,1.2264,1.2294,109235.0
2021-01-07,1.227,1.2345,1.2243,1.2325,109242.0
2021-01-08,1.2218,1.2283,1.219,1.2271,99672.0
2021-01-11,1.2149,1.2225,1.213,1.2215,123216.0
2021-01-12,1.2207,1.2209,1.2135,1.215,117451.0
2021-01-13,1.2157,1.2222,1.2138,1.2206,103135.0
2021-01-14,1.2156,1.2178,1.2109,1.2156,100480.0
2021-01-15,1.2078,1.2162,1.2072,1.2153,105009.0
2021-01-18,1.2076,1.2089,1.2052,1.2083,91538.0
2021-01-19,1.2128,1.2144,1.2072,1.2076,98734.0
2021-01-20,1.2104,1.2157,1.2075,1.2126,111478.0
2021-01-21,1.2162,1.2173,1.2101,1.2104,118935.0
2021-01-22,1.2167,1.2189,1.215,1.2162,108289.0
2021-01-25,1.2137,1.2183,1.2114,1.2166,109582.0
2021-01-26,1.216,1.2175,1.2106,1.2136,110110.0
2021-01-27,1.2108,1.2169,1.2056,1.2158,149640.0
2021-01-28,1.2121,1.2141,1.2079,1.2108,194468.0
2021-01-29,1.2136,1.2155,1.2092,1.2121,181150.0
2021-02-01,1.2059,1.2144,1.2053,1.2138,150236.0
2021-02-02,1.2042,1.2087,1.201,1.2058,165348.0
2021-02-03,1.2034,1.2049,1.2002,1.2042,140664.0
2021-02-04,1.1962,1.2042,1.1956,1.2032,116513.0
2021-02-05,1.2042,1.2049,1.195,1.1962,106011.0
2021-02-08,1.2048,1.2066,1.2018,1.204,150884.0
2021-02-09,1.2117,1.2121,1.2044,1.2048,134121.0
2021-02-10,1.2116,1.2143,1.2107,1.2117,125153.0
2021-02-11,1.2128,1.2149,1.2111,1.2116,103484.0
2021-02-12,1.2118,1.2134,1.208,1.2128,96592.0
2021-02-15,1.2127,1.2144,1.2115,1.2121,86107.0
2021-02-16,1.2104,1.2169,1.2093,1.2128,123987.0
2021-02-17,1.2036,1.2109,1.2021,1.2105,134239.0
2021-02-18,1.2088,1.2094,1.2034,1.2035,126813.0
2021-02-19,1.2117,1.2144,1.208,1.2089,128468.0
2021-02-22,1.2154,1.2169,1.2089,1.2115,111600.0
2021-02-23,1.2149,1.2179,1.2134,1.2154,149819.0
2021-02-24,1.2164,1.2175,1.2107,1.2149,130683.0
2021-02-25,1.2176,1.2242,1.2154,1.2161,179314.0
2021-02-26,1.2074,1.2184,1.206,1.2174,158337.0
2021-03-01,1.2047,1.2101,1.2026,1.2077,138895.0
2021-03-02,1.2089,1.2094,1.199,1.2047,117172.0
2021-03-03,1.2062,1.2112,1.2041,1.2089,125206.0
2021-03-04,1.1966,1.2066,1.196,1.2062,130053.0
2021-03-05,1.1917,1.1977,1.1892,1.1966,121584.0
2021-03-08,1.1843,1.1932,1.1842,1.192,119384.0
2021-03-09,1.1898,1.1915,1.1834,1.1845,127754.0
2021-03-10,1.1925,1.1929,1.1867,1.1898,111859.0
2021-03-11,1.1984,1.1989,1.1914,1.1927,104723.0
2021-03-12,1.1952,1.1988,1.1908,1.1981,107514.0
2021-03-15,1.1928,1.1967,1.1909,1.195,96798.0
2021-03-16,1.19,1.1951,1.1881,1.1927,96889.0
2021-03-17,1.1978,1.1985,1.1884,1.1904,101585.0
2021-03-18,1.1915,1.1988,1.1905,1.1978,98752.0
2021-03-19,1.1903,1.1938,1.1872,1.1913,108423.0
2021-03-22,1.1931,1.1946,1.1869,1.1897,99731.0
2021-03-23,1.1849,1.194,1.184,1.1933,94563.0
2021-03-24,1.1812,1.1853,1.1808,1.185,124607.0
2021-03-25,1.1764,1.1827,1.176,1.1811,109844.0
2021-03-26,1.1796,1.1804,1.1762,1.1762,101875.0
2021-03-29,1.1762,1.1795,1.1759,1.1793,84187.0
2021-03-30,1.1714,1.1773,1.171,1.1762,73522.0
2021-03-31,1.1728,1.1759,1.1702,1.1714,109162.0
2021-04-01,1.1775,1.1779,1.1711,1.173,114052.0
2021-04-02,1.1762,1.1786,1.1747,1.1775,46836.0
2021-04-05,1.1811,1.1819,1.1736,1.1759,39427.0
2021-04-06,1.1875,1.1877,1.1794,1.1812,81856.0
2021-04-07,1.187,1.1914,1.1859,1.1873,105521.0
2021-04-08,1.1912,1.1927,1.1859,1.1865,87064.0
2021-04-09,1.1896,1.192,1.1865,1.1911,83395.0
2021-04-12,1.1909,1.1919,1.1869,1.1889,97853.0
2021-04-13,1.1946,1.1955,1.1877,1.1909,104201.0
2021-04-14,1.1978,1.1987,1.1945,1.1948,108551.0
2021-04-15,1.1965,1.1993,1.1954,1.1978,127723.0
2021-04-16,1.1983,1.1994,1.1949,1.1965,107292.0
2021-04-19,1.2033,1.2048,1.1941,1.1982,82290.0
2021-04-20,1.2033,1.2079,1.2021,1.2034,109149.0
2021-04-21,1.2033,1.2043,1.1997,1.2035,116317.0
2021-04-22,1.2015,1.2069,1.1992,1.2033,114062.0
2021-04-23,1.2099,1.2099,1.2011,1.2013,94698.0
2021-04-26,1.2083,1.2116,1.2059,1.2092,94160.0
2021-04-27,1.209,1.2092,1.2055,1.2084,117363.0
2021-04-28,1.2123,1.2134,1.2054,1.2089,87029.0
2021-04-29,1.2118,1.2149,1.2101,1.2124,104129.0
2021-04-30,1.2018,1.2126,1.2015,1.2115,94174.0
2021-05-03,1.2061,1.2075,1.2011,1.2029,68487.0
2021-05-04,1.2013,1.2065,1.1997,1.2062,118321.0
2021-05-05,1.2005,1.2026,1.1984,1.2011,121931.0
2021-05-06,1.2064,1.2071,1.1991,1.2004,108324.0
2021-05-07,1.2163,1.2171,1.2051,1.2064,89192.0
2021-05-10,1.2129,1.2177,1.2126,1.2159,110400.0
2021-05-11,1.2146,1.218,1.2121,1.2127,118043.0
2021-05-12,1.2069,1.2151,1.2064,1.2146,102133.0
2021-05-13,1.2078,1.2107,1.2049,1.2071,98848.0
2021-05-14,1.214,1.2149,1.2069,1.2078,76084.0
2021-05-17,1.2151,1.2168,1.2124,1.2138,84678.0
2021-05-18,1.222,1.2233,1.215,1.2151,90301.0
2021-05-19,1.2172,1.2244,1.2158,1.222,97652.0
2021-05-20,1.2226,1.2229,1.2167,1.2169,101343.0
2021-05-21,1.2179,1.2239,1.2159,1.2228,98553.0
2021-05-24,1.2215,1.2229,1.2171,1.2176,89843.0
2021-05-25,1.225,1.2266,1.221,1.2215,94462.0
2021-05-26,1.219,1.2262,1.218,1.2251,81357.0
2021-05-27,1.2192,1.2215,1.2173,1.219,88032.0
2021-05-28,1.2189,1.2204,1.2131,1.2193,66946.0
2021-05-31,1.2225,1.2231,1.2182,1.219,75220.0
2021-06-01,1.2211,1.2254,1.221,1.2225,73682.0
2021-06-02,1.2209,1.2226,1.2162,1.2212,67037.0
2021-06-03,1.2124,1.2215,1.2116,1.2208,59684.0
2021-06-04,1.2165,1.2185,1.2102,1.2127,63128.0
2021-06-07,1.2189,1.2201,1.2143,1.2166,47634.0
2021-06-08,1.2171,1.2194,1.2162,1.2189,58817.0
2021-06-09,1.2178,1.2218,1.2169,1.2171,58041.0
2021-06-10,1.2169,1.2193,1.2141,1.218,77810.0
2021-06-11,1.2106,1.2195,1.2091,1.2168,79625.0
2021-06-14,1.2118,1.213,1.2092,1.2108,49584.0
2021-06-15,1.2124,1.2148,1.2099,1.2118,61730.0
2021-06-16,1.1994,1.2134,1.1992,1.2125,79830.0
2021-06-17,1.1906,1.2006,1.189,1.1994,88241.0
2021-06-18,1.186,1.1925,1.1845,1.1906,101780.0
2021-06-21,1.1915,1.1921,1.1846,1.1866,107092.0
2021-06-22,1.1938,1.1952,1.1879,1.1916,76874.0
2021-06-23,1.1925,1.1969,1.191,1.1937,64071.0
2021-06-24,1.193,1.1956,1.1916,1.1925,77341.0
2021-06-25,1.1933,1.1975,1.1924,1.193,61858.0
2021-06-28,1.1924,1.1944,1.1901,1.1933,51122.0
2021-06-29,1.1895,1.1931,1.1876,1.1924,57475.0
2021-06-30,1.1855,1.1909,1.1843,1.1895,60663.0
2021-07-01,1.1848,1.1884,1.1836,1.1857,53043.0
2021-07-02,1.1864,1.1874,1.1805,1.1848,62365.0
2021-07-05,1.1861,1.188,1.185,1.186,51442.0
2021-07-06,1.1822,1.1894,1.1805,1.1861,90388.0
2021-07-07,1.1789,1.1838,1.178,1.1822,57916.0
2021-07-08,1.1842,1.1867,1.1782,1.179,58996.0
2021-07-09,1.1873,1.1881,1.1823,1.1842,51080.0
2021-07-12,1.1859,1.1879,1.1834,1.187,73858.0
2021-07-13,1.1774,1.1875,1.177,1.186,57969.0
2021-07-14,1.1835,1.1838,1.177,1.1774,53477.0
2021-07-15,1.1812,1.185,1.1794,1.1835,75969.0
2021-07-16,1.1805,1.1822,1.179,1.1812,71219.0
2021-07-19,1.1798,1.1824,1.1762,1.1806,77077.0
2021-07-20,1.1779,1.1804,1.1754,1.1799,97730.0
2021-07-21,1.1792,1.1804,1.175,1.178,63865.0
2021-07-22,1.177,1.183,1.1756,1.1791,61500.0
2021-07-23,1.1771,1.1787,1.1752,1.1767,72944.0
2021-07-26,1.1799,1.1817,1.1762,1.1776,49611.0
2021-07-27,1.1814,1.184,1.1768,1.1802,64665.0
2021-07-28,1.1842,1.1849,1.1771,1.1815,93672.0
2021-07-29,1.1886,1.1892,1.1839,1.1843,80597.0
2021-07-30,1.187,1.1909,1.185,1.1886,60739.0
2021-08-02,1.1867,1.1896,1.1857,1.1862,46142.0
2021-08-03,1.186,1.1893,1.1852,1.1866,57117.0
2021-08-04,1.1835,1.1899,1.1831,1.1862,71343.0
2021-08-05,1.1832,1.1857,1.1826,1.1835,77632.0
2021-08-06,1.176,1.1835,1.1752,1.1832,64111.0
2021-08-09,1.1737,1.1768,1.1733,1.176,75775.0
2021-08-10,1.1718,1.1742,1.1708,1.1736,110034.0
2021-08-11,1.1737,1.1752,1.1704,1.1718,64433.0
2021-08-12,1.1727,1.1748,1.1722,1.1736,71792.0
2021-08-13,1.1791,1.1804,1.1726,1.1729,61355.0
2021-08-16,1.1777,1.18,1.1766,1.1792,67855.0
2021-08-17,1.1708,1.1784,1.1706,1.1774,66430.0
2021-08-18,1.171,1.1742,1.1692,1.1709,71012.0
2021-08-19,1.1674,1.1715,1.1664,1.1709,77272.0
2021-08-20,1.1696,1.1704,1.1662,1.1674,60247.0
2021-08-23,1.1743,1.175,1.169,1.1692,55859.0
2021-08-24,1.1753,1.1764,1.1725,1.1744,47893.0
2021-08-25,1.177,1.1774,1.1724,1.1752,77099.0
2021-08-26,1.175,1.1779,1.1744,1.177,76189.0
2021-08-27,1.1793,1.1802,1.1733,1.175,96316.0
2021-08-30,1.1795,1.1809,1.1781,1.1791,52843.0
2021-08-31,1.1807,1.1847,1.1793,1.1795,72916.0
2021-09-01,1.1837,1.1856,1.1792,1.1808,75938.0
2021-09-02,1.1873,1.1876,1.1833,1.1838,62566.0
2021-09-03,1.1882,1.1908,1.1864,1.1873,84792.0
2021-09-06,1.1868,1.1886,1.1854,1.1877,49820.0
2021-09-07,1.1839,1.1884,1.1836,1.1868,72589.0
2021-09-08,1.1813,1.1851,1.18,1.1838,79425.0
2021-09-09,1.1825,1.1841,1.1803,1.1815,60732.0
2021-09-10,1.1814,1.185,1.1807,1.1824,66659.0
2021-09-13,1.1808,1.1817,1.1768,1.1812,51853.0
2021-09-14,1.1802,1.1845,1.1798,1.181,69127.0
2021-09-15,1.1815,1.1832,1.1797,1.1804,66938.0
2021-09-16,1.1764,1.182,1.1749,1.1814,91390.0
2021-09-17,1.1725,1.1788,1.1722,1.176,66238.0
2021-09-20,1.1725,1.1736,1.1698,1.173,68964.0
2021-09-21,1.1723,1.1749,1.1713,1.1724,67826.0
2021-09-22,1.1686,1.1755,1.1682,1.1724,74069.0
2021-09-23,1.1736,1.1749,1.1682,1.1684,70894.0
2021-09-24,1.1714,1.1747,1.1699,1.1736,75216.0
2021-09-27,1.1694,1.1726,1.1683,1.1723,60189.0
2021-09-28,1.1681,1.1703,1.1666,1.1694,74307.0
2021-09-29,1.1595,1.169,1.1588,1.1681,66603.0
2021-09-30,1.1581,1.161,1.1561,1.1594,73407.0
2021-10-01,1.1594,1.1607,1.1561,1.158,51538.0
2021-10-04,1.1621,1.164,1.1586,1.1591,52387.0
2021-10-05,1.1596,1.1622,1.1579,1.1622,67914.0
2021-10-06,1.1556,1.1603,1.1527,1.1601,68603.0
2021-10-07,1.155,1.1571,1.1546,1.1554,58876.0
2021-10-08,1.1567,1.1584,1.1539,1.1549,55795.0
2021-10-11,1.1551,1.1587,1.1547,1.1569,61783.0
2021-10-12,1.1527,1.157,1.1523,1.1553,49290.0
2021-10-13,1.1592,1.1597,1.1525,1.1526,81906.0
2021-10-14,1.1594,1.1624,1.1582,1.1591,47446.0
2021-10-15,1.16,1.1619,1.1586,1.1597,77654.0
2021-10-18,1.1609,1.1622,1.157,1.1596,80357.0
2021-10-19,1.1632,1.1669,1.1606,1.1609,54628.0
2021-10-20,1.1649,1.1658,1.1615,1.1632,58839.0
2021-10-21,1.1621,1.1667,1.1618,1.1648,62611.0
2021-10-22,1.1647,1.1655,1.1619,1.1621,59506.0
2021-10-25,1.1606,1.1664,1.1589,1.1642,64089.0
2021-10-26,1.1595,1.1625,1.1583,1.1605,52403.0
2021-10-27,1.1604,1.1625,1.1583,1.1595,58773.0
2021-10-28,1.1679,1.1692,1.158,1.1604,76727.0
2021-10-29,1.1561,1.1689,1.1533,1.1678,66749.0
2021-11-01,1.1606,1.1609,1.1544,1.1557,88670.0
2021-11-02,1.1577,1.1613,1.1573,1.1603,76227.0
2021-11-03,1.161,1.1615,1.156,1.1577,84988.0
2021-11-04,1.1552,1.1616,1.1527,1.161,81973.0
2021-11-05,1.1566,1.1573,1.1511,1.1552,73660.0
2021-11-08,1.1586,1.1594,1.1549,1.1554,68432.0
2021-11-09,1.1591,1.1608,1.1568,1.1587,59022.0
2021-11-10,1.1478,1.1595,1.1474,1.1591,77731.0
2021-11-11,1.145,1.1487,1.1441,1.148,52720.0
2021-11-12,1.145,1.1461,1.1431,1.1452,67652.0
2021-11-15,1.1367,1.1463,1.1354,1.145,68249.0
2021-11-16,1.1319,1.1385,1.1307,1.1366,75970.0
2021-11-17,1.1319,1.1332,1.1262,1.1319,84791.0
2021-11-18,1.1369,1.1374,1.1312,1.1318,102377.0
2021-11-19,1.1288,1.1373,1.1248,1.1369,64961.0
2021-11-22,1.1248,1.1291,1.1234,1.1291,104140.0
